customer_id,first_name,last_name,age_band,nationality,home_market,loyalty_tier,preferred_cabin_class,join_date,last_booking_date,days_since_last_booking,trips_last_12m,lifetime_bookings,avg_trip_value_hkd,ancillary_spend_hkd,total_revenue_hkd,email_open_rate,app_engagement_score,customer_lifetime_value_12m,churn_probability_90d,customer_segment
CUST007784,Terry,Zimmerman,35-44,JP,KR,Standard,Premium Economy,2024-05-22,2024-06-23,191,4,27,6148,387,159845,0.475,58.7,23681,0.679,At Risk
CUST007785,Nathan,Hughes,65+,SG,JP,Standard,Premium Economy,2019-02-01,2024-02-04,331,4,17,13283,1008,220366,0.461,47.0,51851,0.97,At Risk
CUST007786,Francisco,Barrett,45-54,GB,US,Diamond,Economy,2019-04-30,2024-06-06,208,3,20,8019,1337,217592,0.282,68.6,37691,0.732,High Value Loyalists
CUST007787,John,Garcia,55-64,SG,HK,Standard,First,2024-10-18,2024-12-07,24,3,6,6708,952,78158,0.399,64.0,20968,0.289,Mass Market
CUST007788,Lisa,Williams,35-44,US,SG,Standard,Economy,2023-01-16,2024-07-06,178,5,25,1200,100,25450,0.735,75.2,5900,0.486,Mass Market
CUST007789,Marvin,Anderson,25-34,KR,HK,Gold,Economy,2024-04-18,2024-03-18,288,1,14,5559,299,82245,0.429,49.1,6859,0.97,At Risk
CUST007790,Ryan,Browning,45-54,TW,US,Silver,Business,2024-11-16,2024-05-11,234,7,7,8294,827,89973,0.264,69.8,63847,0.689,At Risk
CUST007791,Alicia,Roth,35-44,AU,UK,Gold,Economy,2023-04-15,2024-10-02,90,2,5,6361,592,34860,0.126,57.8,16196,0.546,Mass Market
CUST007792,Alex,Hartman,25-34,TH,AU,Diamond,Economy,2021-05-28,2024-09-18,104,2,19,7693,536,184123,0.283,72.0,22612,0.544,High Value Loyalists
CUST007793,Kenneth,Hayes,35-44,HK,UK,Standard,Economy,2023-04-03,2024-04-14,261,4,6,6291,1370,37096,0.175,41.1,28128,0.851,At Risk
CUST007794,Spencer,Thomas,45-54,HK,CN,Standard,Economy,2022-10-04,2024-03-18,288,5,20,7433,1546,144645,0.419,53.7,41178,0.842,At Risk
CUST007795,Pamela,Ramsey,45-54,KR,KR,Silver,Premium Economy,2024-03-15,2024-10-29,63,5,17,1397,112,25653,0.141,68.6,7545,0.333,Mass Market
CUST007796,David,Gilbert,25-34,GB,HK,Standard,Economy,2024-03-01,2024-07-20,164,3,14,8803,1454,114636,0.119,41.6,28130,0.785,At Risk
CUST007797,Donna,Soto,55-64,KR,HK,Silver,Economy,2020-01-10,2024-11-08,53,4,18,6968,1267,129416,0.391,74.4,32940,0.379,Mass Market
CUST007798,James,Smith,35-44,HK,CN,Standard,Economy,2024-04-12,2024-09-16,106,5,21,7782,1060,147278,0.116,56.2,40319,0.459,Mass Market
CUST007799,Benjamin,Hernandez,25-34,GB,SG,Gold,Economy,2023-03-13,2024-01-27,339,5,24,5486,748,150011,0.392,63.6,36107,0.97,At Risk
CUST007800,Michael,Montoya,25-34,KR,UK,Silver,Premium Economy,2023-05-29,2024-12-20,11,2,14,6372,626,97972,0.615,76.7,13996,0.242,Growth Opportunity
CUST007801,Mary,Jensen,55-64,AU,US,Silver,Economy,2021-01-22,2024-06-13,201,5,9,6807,1162,62532,0.424,68.9,39845,0.62,At Risk
CUST007802,Ann,Myers,35-44,US,KR,Standard,Premium Economy,2021-11-30,2024-07-21,163,1,22,4811,246,100670,0.472,45.8,4576,0.692,Growth Opportunity
CUST007803,Christopher,Willis,35-44,TW,AU,Diamond,Economy,2024-04-01,2024-08-27,126,1,23,3446,488,105541,0.455,72.1,5312,0.568,High Value Loyalists
CUST007804,Nicholas,Oconnor,25-34,JP,SG,Silver,Economy,2019-10-31,2024-02-11,324,2,6,2749,327,15982,0.052,29.2,6152,0.97,At Risk
CUST007805,Karen,Mitchell,45-54,AU,HK,Gold,Economy,2022-03-13,2024-02-14,321,2,15,4912,949,88136,0.02,35.1,13490,0.97,At Risk
CUST007806,Blake,Dudley,55-64,KR,TH,Gold,Business,2024-10-18,2024-12-23,8,6,17,3288,637,106467,0.43,96.6,27101,0.069,Frequent Flyers
CUST007807,John,Lynn,25-34,CN,TW,Standard,Economy,2023-08-05,2024-09-17,105,3,18,3603,532,59189,0.468,60.3,11324,0.483,Mass Market
CUST007808,Monica,Mcclain,65+,TH,SG,Standard,Economy,2019-11-23,2024-10-06,86,2,3,8433,844,21886,0.434,55.5,16867,0.424,Mass Market
CUST007809,Jessica,Buchanan,18-24,TW,TH,Standard,First,2020-01-01,2024-12-07,24,6,10,8768,1327,171094,0.407,79.4,55309,0.134,Frequent Flyers
CUST007810,Nancy,Newton,25-34,TW,AU,Silver,Economy,2022-01-08,2024-07-02,182,3,6,4421,661,26513,0.25,53.4,15246,0.701,At Risk
CUST007811,Christine,Lang,45-54,CN,CN,Silver,Business,2020-06-14,2024-08-10,143,1,20,8062,1174,257278,0.423,53.5,9236,0.597,Mass Market
CUST007812,Julian,Glass,45-54,CN,TW,Standard,Economy,2024-04-14,2024-08-09,144,2,16,4784,625,68556,0.501,53.5,9861,0.676,Growth Opportunity
CUST007813,Gregory,Powell,25-34,SG,TW,Diamond,Economy,2024-01-10,2024-04-20,255,2,17,4370,331,94032,0.282,59.9,12898,0.912,High Value Loyalists
CUST007814,Ryan,Lin,35-44,TH,CN,Standard,Economy,2024-09-20,2024-01-16,350,3,10,6011,887,54854,0.23,31.2,18891,0.97,At Risk
CUST007815,Tommy,Chang,25-34,KR,HK,Silver,Economy,2021-05-15,2024-05-06,239,3,7,3557,400,23964,0.141,44.5,11871,0.928,At Risk
CUST007816,Kenneth,Vasquez,35-44,GB,HK,Standard,Premium Economy,2020-09-17,2024-05-22,223,6,8,4459,601,36913,0.149,53.1,27685,0.7,At Risk
CUST007817,Sarah,Glass,45-54,TH,HK,Standard,Economy,2022-03-01,2024-07-13,171,2,14,8150,1469,107852,0.291,43.0,17608,0.676,At Risk
CUST007818,Courtney,Holmes,65+,GB,KR,Standard,Economy,2019-09-09,2024-08-07,146,2,20,5929,932,109354,0.388,48.8,12536,0.648,At Risk
CUST007819,Jessica,Thomas,35-44,TW,JP,Silver,Business,2023-05-08,2024-06-30,184,4,13,6035,1181,129113,0.583,71.6,28864,0.675,At Risk
CUST007820,Christopher,Smith,45-54,TH,SG,Silver,Premium Economy,2024-03-19,2024-09-26,96,4,27,4698,482,139860,0.264,65.9,20720,0.453,Mass Market
CUST007821,Kara,Anderson,35-44,SG,HK,Standard,Economy,2020-01-07,2024-06-23,191,1,24,4499,509,94818,0.166,31.4,4558,0.843,At Risk
CUST007822,Jeffrey,Lopez,25-34,AU,SG,Standard,Economy,2020-03-09,2024-08-16,137,4,5,5451,622,23960,0.402,60.1,22112,0.57,Mass Market
CUST007823,Alexis,Fletcher,25-34,TH,JP,Silver,Economy,2020-10-24,2024-08-18,135,4,27,6906,487,171642,0.273,63.1,29572,0.511,Mass Market
CUST007824,Manuel,Hendricks,65+,TW,SG,Standard,Business,2023-10-20,2024-02-22,313,3,21,5953,434,172256,0.557,47.2,17375,0.97,At Risk
CUST007825,Peter,Harris,25-34,SG,UK,Silver,Premium Economy,2020-12-14,2024-12-01,30,4,18,6537,1290,140886,0.475,79.6,31308,0.223,Mass Market
CUST007826,Joyce,Walker,55-64,TH,HK,Standard,Premium Economy,2023-05-17,2024-03-11,295,3,7,1234,257,9573,0.451,44.4,4103,0.97,At Risk
CUST007827,Caitlin,Durham,25-34,AU,HK,Gold,Economy,2024-06-30,2024-11-04,57,3,12,2990,219,38616,0.136,65.9,11242,0.337,Mass Market
CUST007828,April,Dyer,55-64,US,TH,Silver,Economy,2021-08-17,2024-08-16,137,2,21,3849,242,73787,0.262,52.5,8182,0.65,At Risk
CUST007829,Hayden,Chapman,25-34,AU,US,Standard,Economy,2019-10-29,2024-04-14,261,4,15,6156,598,79610,0.521,55.0,24554,0.762,At Risk
CUST007830,Christopher,Johnson,65+,AU,US,Gold,Economy,2024-06-28,2024-02-06,329,2,23,6001,1118,164151,0.322,46.6,16398,0.97,At Risk
CUST007831,Crystal,Joseph,45-54,JP,KR,Standard,Economy,2021-03-24,2024-03-14,292,5,11,6628,1131,68216,0.02,37.4,35481,0.97,At Risk
CUST007832,Ryan,Clark,25-34,US,SG,Gold,Economy,2022-08-04,2024-04-13,262,2,9,4440,965,48765,0.626,64.1,12408,0.828,Growth Opportunity
CUST007833,Jacob,Brown,45-54,AU,US,Silver,Economy,2024-10-01,2024-08-10,143,2,20,5435,1189,116175,0.309,53.9,13248,0.627,At Risk
CUST007834,Kristen,Smith,45-54,US,SG,Standard,Economy,2024-05-19,2024-08-22,131,5,7,9097,940,55294,0.409,65.9,45636,0.543,Mass Market
CUST007835,Kimberly,Clark,25-34,TW,HK,Silver,Economy,2024-01-03,2024-09-03,119,3,15,5273,487,74536,0.426,65.5,17280,0.399,Mass Market
CUST007836,Rhonda,Clark,25-34,AU,UK,Standard,Economy,2021-02-13,2024-03-05,301,1,9,1200,100,9162,0.339,29.5,1180,0.97,At Risk
CUST007837,David,Lewis,45-54,HK,KR,Gold,Business,2023-01-08,2024-05-26,219,2,15,6266,863,173762,0.549,64.4,16514,0.751,Growth Opportunity
CUST007838,Micheal,Murphy,45-54,TW,JP,Diamond,Premium Economy,2021-01-01,2024-12-07,24,2,5,7803,1482,62031,0.333,80.4,24812,0.276,High Value Loyalists
CUST007839,Jessica,Beard,25-34,SG,AU,Silver,Economy,2022-04-17,2024-12-23,8,6,7,7712,1343,55287,0.308,84.7,54330,0.101,Frequent Flyers
CUST007840,Tiffany,Bennett,55-64,AU,TW,Standard,Business,2021-01-08,2024-11-17,44,2,20,4479,387,124642,0.752,71.6,8836,0.304,Growth Opportunity
CUST007841,Jonathan,Hunter,25-34,KR,HK,Silver,Economy,2024-01-11,2024-06-08,206,5,7,4628,549,31380,0.099,55.5,25885,0.76,At Risk
CUST007842,Kenneth,Stevenson,18-24,SG,US,Standard,Economy,2023-07-04,2024-01-12,354,2,11,6864,1271,71742,0.386,32.1,14897,0.97,At Risk
CUST007843,Tami,Smith,45-54,AU,CN,Standard,Business,2024-09-03,2024-07-15,169,3,8,5512,600,62345,0.421,53.3,16682,0.67,At Risk
CUST007844,Angela,Anderson,25-34,JP,UK,Gold,Economy,2020-08-06,2024-10-03,89,2,18,6404,662,127534,0.458,71.2,16437,0.357,Growth Opportunity
CUST007845,Adam,Kim,25-34,US,HK,Standard,Premium Economy,2024-07-16,2024-07-24,160,4,14,3938,717,59657,0.672,69.1,17045,0.566,Mass Market
CUST007846,Philip,Fleming,35-44,GB,JP,Standard,Economy,2020-06-26,2024-04-20,255,3,26,6002,740,138620,0.382,44.9,18425,0.897,At Risk
CUST007847,Kevin,Walker,25-34,TH,TW,Standard,Economy,2022-10-31,2024-12-30,1,3,13,4016,210,42669,0.183,57.2,11473,0.224,Mass Market
CUST007848,Mary,Walsh,25-34,CN,KR,Diamond,Economy,2020-01-16,2024-05-08,237,4,10,4729,926,65535,0.399,76.0,30186,0.798,High Value Loyalists
CUST007849,Amber,Nguyen,45-54,HK,TW,Diamond,Economy,2023-05-14,2024-01-26,340,2,22,2819,577,86495,0.352,55.9,9047,0.97,High Value Loyalists
CUST007850,Catherine,Clark,35-44,JP,HK,Standard,Economy,2023-08-25,2024-01-29,337,3,22,3412,641,71526,0.548,45.0,11135,0.97,At Risk
CUST007851,Kellie,Gilmore,55-64,JP,AU,Standard,Economy,2023-08-25,2024-10-29,63,1,19,2044,277,34973,0.473,53.9,2117,0.42,Growth Opportunity
CUST007852,Stephanie,Chapman,45-54,AU,US,Gold,Economy,2020-08-30,2024-01-12,354,7,17,1746,320,35211,0.327,69.8,16662,0.883,At Risk
CUST007853,Lisa,Anderson,35-44,HK,CN,Standard,Economy,2023-11-08,2024-11-20,41,5,20,3131,549,58884,0.285,68.1,16834,0.239,Frequent Flyers
CUST007854,Ryan,Wallace,25-34,AU,HK,Diamond,Economy,2019-12-15,2024-07-14,170,2,8,6130,776,64566,0.425,72.4,18716,0.795,High Value Loyalists
CUST007855,Dana,Stanton,55-64,CN,HK,Gold,Economy,2023-05-25,2024-08-14,139,4,4,5720,625,25449,0.404,75.0,29498,0.491,Mass Market
CUST007856,Lisa,Curry,25-34,GB,HK,Silver,Economy,2021-10-26,2024-05-03,242,1,3,7034,1490,22407,0.106,32.9,8524,0.97,At Risk
CUST007857,Daniel,Burnett,25-34,SG,UK,Standard,Economy,2020-01-30,2024-03-25,281,4,17,4188,522,63339,0.135,37.9,17165,0.97,At Risk
CUST007858,Julia,Ellis,55-64,AU,CN,Silver,Premium Economy,2024-11-03,2024-05-25,220,3,8,1871,137,16064,0.435,57.8,6024,0.855,At Risk
CUST007859,Thomas,Mullins,45-54,TH,TH,Diamond,First,2023-07-22,2024-03-30,276,3,26,5971,430,445869,0.203,60.0,26368,0.966,High Value Loyalists
CUST007860,Denise,Sanchez,45-54,TH,HK,Standard,Economy,2019-11-17,2024-01-12,354,6,7,5153,591,31731,0.138,42.2,31372,0.97,At Risk
CUST007861,Brenda,Padilla,18-24,CN,SG,Gold,Economy,2021-05-04,2024-06-29,185,2,13,4893,589,71457,0.411,61.6,12725,0.695,At Risk
CUST007862,Anthony,Ortiz,25-34,JP,UK,Standard,Business,2023-06-05,2024-06-06,208,5,18,2799,203,69403,0.167,50.0,13610,0.699,At Risk
CUST007863,Lisa,Franklin,35-44,CN,JP,Diamond,Premium Economy,2020-03-13,2024-06-16,198,1,14,4384,553,93668,0.316,60.8,6691,0.824,High Value Loyalists
CUST007864,Edward,Fritz,45-54,JP,HK,Silver,First,2021-11-01,2024-09-25,97,2,14,6682,581,195230,0.478,64.4,14526,0.527,Growth Opportunity
CUST007865,James,Torres,35-44,TH,AU,Standard,Premium Economy,2019-08-13,2024-07-20,164,2,3,2545,521,8434,0.174,38.8,5623,0.799,At Risk
CUST007866,Christopher,Wilson,18-24,CN,AU,Standard,Premium Economy,2019-02-19,2024-06-12,202,3,18,1200,188,22824,0.443,51.6,3804,0.777,At Risk
CUST007867,Paul,Gomez,25-34,AU,CN,Standard,Economy,2020-06-10,2024-12-21,10,2,8,5513,670,39100,0.487,63.7,11263,0.39,Growth Opportunity
CUST007868,Elizabeth,Hampton,45-54,HK,US,Standard,Economy,2023-04-07,2024-08-11,142,0,6,3414,580,19150,0.196,31.5,3653,0.837,At Risk
CUST007869,Charles,Lewis,45-54,TW,US,Gold,Premium Economy,2022-01-16,2024-09-21,101,2,16,6824,1400,151237,0.601,76.0,18905,0.376,Growth Opportunity
CUST007870,Patricia,Wood,18-24,TW,SG,Standard,Economy,2020-11-07,2024-05-05,240,0,18,4455,253,65899,0.234,25.2,4262,0.97,At Risk
CUST007871,Janet,Sexton,18-24,TW,UK,Diamond,Business,2020-06-24,2024-08-12,141,3,23,2891,483,146090,0.408,79.0,13591,0.628,High Value Loyalists
CUST007872,Christopher,Mitchell,25-34,JP,AU,Standard,First,2023-10-27,2024-11-12,49,2,22,5509,607,231510,0.19,48.7,11130,0.44,Mass Market
CUST007873,Bethany,Brown,25-34,CN,HK,Silver,Economy,2022-12-29,2024-06-14,200,2,20,5112,792,102744,0.228,46.1,11808,0.832,At Risk
CUST007874,Elizabeth,Gomez,35-44,GB,HK,Diamond,Economy,2024-03-05,2024-07-17,167,0,10,5115,772,68588,0.59,69.2,7933,0.664,High Value Loyalists
CUST007875,Mario,Fernandez,25-34,CN,AU,Silver,Business,2024-10-13,2024-05-07,238,3,23,2814,182,98033,0.633,64.3,8988,0.691,At Risk
CUST007876,Darlene,Williams,45-54,JP,TH,Gold,Business,2022-10-17,2024-04-07,268,2,23,7847,1282,338289,0.509,58.9,21083,0.915,Growth Opportunity
CUST007877,Jesse,Wright,45-54,AU,TH,Diamond,Business,2019-04-07,2024-01-10,356,0,18,3880,313,147409,0.28,41.7,5745,0.97,High Value Loyalists
CUST007878,Colleen,Gardner,65+,KR,TW,Silver,Premium Economy,2024-08-16,2024-05-22,223,4,4,8351,1569,39680,0.192,52.8,39680,0.787,At Risk
CUST007879,Gene,Lee,65+,KR,US,Gold,First,2019-10-14,2024-07-01,183,3,18,1416,119,62294,0.066,53.0,5370,0.652,At Risk
CUST007880,Jodi,Wiggins,25-34,TW,US,Standard,Economy,2023-04-02,2024-09-21,101,3,24,7096,783,149075,0.389,57.5,21508,0.484,Mass Market
CUST007881,Reginald,Velasquez,18-24,CN,US,Standard,Economy,2020-06-25,2024-05-03,242,4,16,6294,1191,96095,0.075,38.6,27422,0.882,At Risk
CUST007882,Daniel,Bowman,25-34,CN,US,Standard,Economy,2023-08-07,2024-08-04,149,5,6,4533,417,23308,0.299,60.0,22484,0.55,Mass Market
CUST007883,Brandon,Higgins,45-54,TW,AU,Gold,Economy,2023-10-28,2024-01-20,346,1,9,1533,235,15953,0.436,44.8,2044,0.97,At Risk
CUST007884,John,Campbell,18-24,US,TH,Silver,Business,2023-10-03,2024-04-28,247,2,18,5316,283,143842,0.206,41.5,11198,0.866,At Risk
CUST007885,Jacqueline,Robinson,35-44,KR,TW,Silver,Economy,2020-08-17,2024-09-21,101,5,24,1200,100,26880,0.342,73.6,6500,0.36,Mass Market
CUST007886,Lisa,Coleman,25-34,TW,AU,Gold,Premium Economy,2022-11-06,2024-01-28,338,3,17,4182,856,98443,0.281,49.2,17372,0.97,At Risk
CUST007887,Anna,Jordan,25-34,US,SG,Standard,Economy,2020-02-24,2024-07-20,164,5,15,6919,407,85501,0.433,64.2,33170,0.591,Mass Market
CUST007888,Laura,Miller,45-54,US,TW,Diamond,Premium Economy,2024-04-26,2024-05-21,224,4,16,4749,439,113402,0.355,75.3,28350,0.723,High Value Loyalists
CUST007889,Stephanie,Sullivan,45-54,TH,KR,Standard,Economy,2019-12-01,2024-04-15,260,2,14,4745,915,63629,0.246,34.0,10371,0.97,At Risk
CUST007890,Thomas,Walters,35-44,US,JP,Standard,Economy,2024-01-17,2024-05-09,236,4,27,8217,1209,202365,0.136,41.6,34417,0.844,At Risk
CUST007891,Meredith,Lewis,55-64,AU,SG,Silver,Economy,2019-11-25,2024-06-10,204,5,28,5475,523,144949,0.667,78.4,29990,0.542,Mass Market
CUST007892,Andrew,Miller,25-34,KR,UK,Standard,Economy,2020-09-23,2024-04-11,264,1,11,8955,817,84343,0.252,29.0,8876,0.97,At Risk
CUST007893,Tara,Pruitt,25-34,HK,UK,Silver,Economy,2023-04-26,2024-02-13,322,3,9,4456,425,37913,0.212,40.7,14643,0.97,At Risk
CUST007894,Carla,Sims,35-44,GB,AU,Silver,Premium Economy,2024-09-30,2024-11-02,59,5,10,7423,777,82000,0.546,85.1,41000,0.265,Frequent Flyers
CUST007895,Michelle,Baker,45-54,JP,HK,Gold,Economy,2023-03-31,2024-06-10,204,4,14,4850,503,75146,0.333,67.0,24904,0.604,At Risk
CUST007896,Shannon,Sanders,45-54,HK,JP,Standard,First,2021-01-20,2024-05-26,219,4,7,5942,767,80238,0.509,57.8,24459,0.699,At Risk
CUST007897,Jennifer,Coleman,18-24,GB,JP,Standard,Business,2020-11-12,2024-02-02,333,4,5,3365,395,23932,0.357,42.6,13694,0.97,At Risk
CUST007898,John,Howard,65+,AU,TW,Standard,Economy,2022-10-12,2024-06-06,208,3,10,5732,1048,54330,0.397,49.2,18620,0.749,At Risk
CUST007899,Tyler,Hopkins,25-34,US,SG,Standard,Economy,2021-09-11,2024-11-07,54,4,12,5876,1130,67502,0.434,68.0,25674,0.337,Mass Market
CUST007900,Heather,Richards,35-44,KR,UK,Standard,Economy,2020-03-29,2024-03-31,275,5,22,5458,763,108644,0.35,52.0,28376,0.768,At Risk
CUST007901,Joseph,Jones,45-54,GB,JP,Standard,Economy,2022-10-07,2024-03-16,290,1,22,1367,100,25207,0.196,24.6,1330,0.97,At Risk
CUST007902,Adrian,Anderson,65+,JP,TW,Gold,Economy,2021-08-09,2024-03-03,303,4,11,7443,1107,94296,0.285,57.2,39559,0.968,At Risk
CUST007903,April,Wright,45-54,CN,SG,Diamond,Business,2024-11-05,2024-10-15,77,2,8,5861,650,100383,0.02,63.6,17711,0.554,High Value Loyalists
CUST007904,Richard,Anderson,65+,CN,SG,Gold,Business,2019-03-06,2024-11-06,55,2,11,6154,523,121577,0.464,74.2,15569,0.394,Growth Opportunity
CUST007905,Randy,Smith,25-34,TH,HK,Standard,Economy,2023-06-16,2024-12-13,18,8,28,8512,1158,214751,0.238,83.1,70550,0.087,Frequent Flyers
CUST007906,Tracy,Bruce,45-54,US,HK,Silver,Premium Economy,2023-10-14,2024-07-29,155,1,8,5020,1103,48984,0.159,42.0,6123,0.776,At Risk
CUST007907,Rickey,Velasquez,55-64,TW,TH,Standard,Business,2023-10-25,2024-11-20,41,1,13,6680,677,122127,0.459,55.1,6689,0.479,Growth Opportunity
CUST007908,Justin,Poole,35-44,KR,AU,Standard,Economy,2023-03-14,2024-03-30,276,4,15,6882,471,86036,0.355,47.1,26659,0.814,At Risk
CUST007909,Johnny,Baker,35-44,SG,UK,Standard,Business,2024-11-11,2024-06-04,210,5,18,4580,316,113272,0.539,64.8,22190,0.71,At Risk
CUST007910,Don,Mitchell,65+,KR,HK,Diamond,First,2020-11-08,2024-09-08,114,2,14,5201,545,211509,0.02,60.7,15653,0.737,High Value Loyalists
CUST007911,Jeanette,Smith,25-34,TH,SG,Silver,First,2021-04-14,2024-09-17,105,3,26,3451,507,192634,0.301,61.6,11874,0.555,Mass Market
CUST007912,Joshua,Harrison,35-44,AU,CN,Standard,Premium Economy,2024-08-08,2024-07-22,162,5,8,1200,100,9440,0.263,57.6,5900,0.582,Mass Market
CUST007913,Brianna,Rogers,55-64,TW,CN,Silver,Economy,2019-06-01,2024-11-09,52,0,11,3537,630,40001,0.483,58.2,4167,0.461,Growth Opportunity
CUST007914,Ronnie,Fleming,55-64,CN,KR,Diamond,Economy,2023-12-16,2024-08-03,150,4,19,2154,452,57290,0.388,82.5,13870,0.576,High Value Loyalists
CUST007915,Jacob,Jones,65+,KR,AU,Standard,First,2023-06-24,2024-05-18,227,5,12,1887,413,45715,0.617,66.5,10556,0.699,At Risk
CUST007916,Claudia,Dawson,55-64,US,UK,Gold,Economy,2022-07-13,2024-07-17,167,1,12,3635,522,50015,0.631,66.9,4811,0.672,Growth Opportunity
CUST007917,Roberto,Franklin,18-24,GB,TH,Standard,Economy,2019-09-23,2024-07-08,176,1,16,10392,696,138334,0.47,44.7,10049,0.7,Growth Opportunity
CUST007918,Mariah,Small,55-64,SG,JP,Standard,Economy,2022-08-31,2024-03-07,299,1,20,2627,504,50273,0.405,32.3,2868,0.97,At Risk
CUST007919,Scott,Matthews,35-44,CN,TW,Gold,Economy,2021-08-18,2024-08-16,137,3,15,6314,1249,113729,0.136,59.5,26099,0.658,At Risk
CUST007920,Matthew,Patton,45-54,KR,US,Standard,Economy,2019-07-11,2024-11-16,45,2,19,1200,119,19703,0.453,59.5,2398,0.401,Growth Opportunity
CUST007921,Ryan,Smith,35-44,HK,HK,Silver,Business,2023-06-06,2024-06-21,193,5,16,5839,876,149481,0.699,80.5,33575,0.587,Mass Market
CUST007922,Nancy,Brown,55-64,AU,TH,Standard,Economy,2023-11-15,2024-10-29,63,4,14,6675,684,81065,0.568,72.7,26766,0.296,Mass Market
CUST007923,Rachel,Jones,35-44,GB,UK,Silver,Economy,2022-05-07,2024-02-24,311,0,21,2736,456,58414,0.272,29.0,3192,0.97,At Risk
CUST007924,Danielle,Lee,55-64,US,US,Silver,Economy,2019-12-23,2024-11-04,57,1,10,3757,674,38674,0.314,56.0,4431,0.451,Mass Market
CUST007925,Roger,Matthews,25-34,HK,AU,Gold,Economy,2021-03-15,2024-04-14,261,0,17,3134,338,59184,0.646,55.0,4036,0.923,Growth Opportunity
CUST007926,Tina,Carey,25-34,TH,SG,Gold,Business,2022-03-30,2024-07-21,163,2,7,6283,336,77603,0.179,54.1,15500,0.755,At Risk
CUST007927,Patricia,Anderson,35-44,TW,SG,Silver,Business,2022-01-31,2024-07-05,179,5,15,5819,685,136838,0.402,69.8,32520,0.586,Mass Market
CUST007928,Ashley,Gomez,18-24,TH,AU,Standard,Business,2022-07-19,2024-02-16,319,1,5,6942,605,48322,0.254,24.6,6853,0.97,At Risk
CUST007929,Jacob,George,45-54,HK,TH,Standard,Economy,2020-06-21,2024-03-09,297,2,6,4839,587,25733,0.285,32.6,9884,0.97,At Risk
CUST007930,Katie,Johnson,25-34,GB,HK,Silver,Business,2023-10-10,2024-10-30,62,4,11,1812,393,33224,0.424,75.0,8820,0.232,Mass Market
CUST007931,Christopher,Collins,35-44,SG,JP,Standard,Economy,2019-06-12,2024-02-24,311,3,4,2739,152,8989,0.454,43.3,7851,0.97,At Risk
CUST007932,Michael,Snyder,18-24,TW,HK,Standard,Premium Economy,2024-11-30,2024-09-06,116,5,19,2192,233,41910,0.283,62.0,11029,0.43,Mass Market
CUST007933,Charles,Carr,25-34,CN,CN,Diamond,Premium Economy,2021-06-22,2024-08-17,136,1,6,3288,443,30277,0.499,73.1,5046,0.638,High Value Loyalists
CUST007934,Harold,Wallace,45-54,SG,JP,Standard,Economy,2023-12-21,2024-03-07,299,3,18,3892,512,62809,0.477,45.2,12044,0.97,At Risk
CUST007935,Crystal,Hood,25-34,JP,SG,Standard,Economy,2019-05-08,2024-11-07,54,5,28,4148,355,98790,0.484,75.0,20441,0.279,Frequent Flyers
CUST007936,Christopher,Wise,25-34,JP,CN,Gold,Premium Economy,2023-01-05,2024-08-04,149,4,26,4849,879,171621,0.395,73.9,26403,0.528,Mass Market
CUST007937,Rachel,Turner,25-34,JP,TW,Silver,Economy,2024-11-15,2024-11-19,42,2,4,1200,120,4560,0.6,73.6,2640,0.294,Growth Opportunity
CUST007938,James,Brown,25-34,CN,TH,Silver,Premium Economy,2024-10-04,2024-06-10,204,2,16,6967,548,120240,0.2,44.7,15030,0.788,At Risk
CUST007939,Troy,Walker,45-54,KR,KR,Standard,Economy,2021-09-07,2024-05-15,230,3,26,5794,1133,144701,0.388,47.1,19043,0.887,At Risk
CUST007940,Tammy,Herrera,25-34,SG,UK,Standard,Premium Economy,2021-03-30,2024-06-04,210,9,25,4339,808,117828,0.303,75.3,42418,0.562,Mass Market
CUST007941,Melinda,Russell,35-44,TH,CN,Silver,Business,2024-04-16,2024-01-28,338,3,18,3963,580,113874,0.416,47.6,13629,0.97,At Risk
CUST007942,Alex,Campbell,45-54,GB,HK,Standard,Economy,2022-10-28,2024-04-19,256,5,24,4025,354,82395,0.538,61.0,19882,0.794,At Risk
CUST007943,Yvonne,Henry,35-44,KR,HK,Silver,Economy,2024-09-15,2024-12-17,14,3,14,4364,920,64812,0.152,63.0,15852,0.344,Mass Market
CUST007944,Erin,Aguilar,45-54,HK,JP,Standard,Economy,2020-05-28,2024-10-17,75,2,18,6152,600,95513,0.361,53.4,12274,0.423,Mass Market
CUST007945,Jessica,Swanson,25-34,TW,JP,Standard,Economy,2021-09-11,2024-07-04,180,2,22,4826,638,95258,0.273,41.5,9963,0.802,At Risk
CUST007946,Joshua,Alvarado,65+,TH,SG,Standard,Economy,2020-11-16,2024-07-19,165,0,14,5793,1176,78507,0.551,43.8,6390,0.725,Growth Opportunity
CUST007947,Brian,Dawson,35-44,GB,JP,Standard,Premium Economy,2021-07-09,2024-10-22,70,6,13,5352,959,75085,0.612,83.9,34655,0.243,Frequent Flyers
CUST007948,Timothy,Smith,25-34,CN,US,Standard,Economy,2024-03-26,2024-06-23,191,4,22,3854,507,76017,0.176,46.8,15902,0.705,At Risk
CUST007949,Gregory,Jones,55-64,HK,TH,Silver,Premium Economy,2024-05-10,2024-06-22,192,4,5,1632,207,9195,0.456,65.9,7356,0.541,Mass Market
